relative_minutes,T1,T2,T3,T4,PC1,PC2,PC3,total_cpu_rate
29477,0.57914206,0.81522664,0.365298739,0.930890343,-1.381817053,-0.636419534,-0.783337799,2109.687297
29478,0.582693633,0.812691903,0.365878922,0.93066246,-1.417937247,-0.649224828,-0.788072251,2112.364977
29479,0.586234112,0.810141695,0.366458962,0.930434215,-1.473307557,-0.670935527,-0.761387134,2110.564841
29480,0.589763431,0.807576062,0.36703886,0.930205609,-1.387889786,-0.639199338,-0.745258324,2084.062778
29481,0.593281521,0.804995054,0.367618616,0.929976641,-1.410678101,-0.646117245,-0.744183199,2087.338091
29482,0.596788316,0.80239872,0.368198228,0.929747312,-1.441825662,-0.658120666,-0.707098649,2088.306578
29483,0.600283748,0.79978711,0.368777698,0.929517622,-1.450241122,-0.660476346,-0.626442808,2083.716464
29484,0.603767753,0.797160273,0.369357024,0.929287571,-1.493174323,-0.679336398,-0.656199296,2079.974184
29485,0.607240262,0.794518259,0.369936207,0.929057158,-1.44876519,-0.657982044,-0.653500036,2132.711908
29486,0.61070121,0.791861119,0.370515246,0.928826385,-1.449846342,-0.659701253,-0.637857857,2137.681129
29487,0.614150532,0.789188903,0.371094141,0.92859525,-1.63583467,-0.73429965,-0.56313582,2142.206701
29488,0.617588161,0.786501661,0.371672892,0.928363755,-1.745064235,-0.789686849,-0.545901081,2128.503906
29489,0.621014032,0.783799446,0.372251498,0.928131899,-1.881275988,-0.845452473,-0.53110222,2123.634335
29490,0.62442808,0.781082309,0.37282996,0.927899683,-1.910887045,-0.858184651,-0.563447785,2074.246693
29491,0.627830239,0.778350301,0.373408277,0.927667105,-1.94319737,-0.872641055,-0.56928486,2066.898025
29492,0.631220446,0.775603474,0.373986449,0.927434168,-1.911501101,-0.859654541,-0.568894063,2069.453459
29493,0.634598635,0.772841881,0.374564476,0.92720087,-1.869813127,-0.841641554,-0.502209573,2071.900727
29494,0.637964742,0.770065574,0.375142357,0.926967212,-1.898980352,-0.852455206,-0.503735806,2086.076517
29495,0.641318703,0.767274606,0.375720092,0.926733194,-1.887320327,-0.843673896,-0.418533586,2072.703061
29496,0.644660455,0.76446903,0.376297681,0.926498815,-1.879337131,-0.838803914,-0.36027523,2072.0162
29497,0.647989933,0.7616489,0.376875124,0.926264077,-1.881795102,-0.837916983,-0.361267894,2083.137392
29498,0.651307074,0.758814269,0.377452421,0.926028979,-1.891338372,-0.841342917,-0.359646628,2086.72153
29499,0.654611816,0.755965191,0.378029571,0.925793521,-1.876361734,-0.83655789,-0.372977139,2088.654538
29500,0.657904094,0.753101721,0.378606574,0.925557703,-1.91904157,-0.858033407,-0.352033701,2065.600029
29501,0.661183847,0.750223913,0.37918343,0.925321526,-1.899082325,-0.847705948,-0.253343549,2064.235012
29502,0.664451012,0.747331822,0.379760139,0.925084989,-1.889322474,-0.843315723,-0.258233066,2067.554829
29503,0.667705527,0.744425503,0.3803367,0.924848093,-1.899747061,-0.843504757,-0.179786412,2075.704659
29504,0.67094733,0.741505011,0.380913113,0.924610837,-1.606415202,-0.730365356,-0.214036788,2080.160391
29505,0.674176358,0.738570401,0.381489379,0.924373222,-1.547133622,-0.707394514,-0.241199965,2086.205719
29506,0.677392552,0.735621731,0.382065496,0.924135248,-1.603222311,-0.724118491,-0.228529553,2116.518484
29507,0.680595849,0.732659055,0.382641465,0.923896915,-1.476068678,-0.673152965,-0.060196353,2110.517687
29508,0.683786188,0.72968243,0.383217285,0.923658223,-1.3517422,-0.626356587,-0.127508752,2113.042435
29509,0.686963509,0.726691914,0.383792956,0.923419172,-1.459266489,-0.675644734,-0.181767367,2094.836367
29510,0.690127751,0.723687562,0.384368478,0.923179762,-1.281316008,-0.596589263,-0.298240742,2157.005679
29511,0.693278854,0.720669432,0.384943851,0.922939994,-1.308211845,-0.603871699,-0.346448509,2176.404145
29512,0.696416758,0.717637582,0.385519074,0.922699867,-1.40709376,-0.644386107,-0.354905494,2174.565565
29513,0.699541404,0.714592069,0.386094147,0.922459381,-1.547646201,-0.704582932,-0.330325176,2152.450545
29514,0.702652731,0.711532951,0.38666907,0.922218537,-1.56523993,-0.711387958,-0.317262596,2151.227967
29515,0.70575068,0.708460286,0.387243843,0.921977335,-1.566185264,-0.68542812,-0.315537276,2029.894363
29516,0.708835193,0.705374134,0.387818466,0.921735774,-1.554933452,-0.680757667,-0.312114593,2028.864287
29517,0.711906211,0.702274552,0.388392938,0.921493856,-1.377061063,-0.613122852,-0.389881924,2038.1083
29518,0.714963676,0.6991616,0.388967259,0.921251579,-1.304038056,-0.591764074,-0.47452527,2100.450221
29519,0.718007528,0.696035337,0.389541429,0.921008944,-1.377160687,-0.637099397,-0.467554006,2083.552105
29520,0.721037711,0.692895822,0.390115447,0.920765952,-1.46792297,-0.658064454,-0.43910688,2049.455844
29521,0.724054166,0.689743116,0.390689314,0.920522601,-1.47944845,-0.663011405,-0.431176135,2023.162916
29522,0.727056836,0.686577277,0.391263029,0.920278894,-1.507622181,-0.671467653,-0.430903475,2054.217138
29523,0.730045664,0.683398368,0.391836592,0.920034828,-1.480022331,-0.660554087,-0.426389345,2041.764857
29524,0.733020592,0.680206447,0.392410003,0.919790405,-1.562569789,-0.69479706,-0.381132081,1983.832053
29525,0.735981566,0.677001577,0.392983262,0.919545625,-1.597969426,-0.697112659,-0.350398235,2008.504032
29526,0.738928527,0.673783817,0.393556367,0.919300487,-1.64416425,-0.714390407,-0.313048805,1980.095517
29527,0.74186142,0.670553229,0.39412932,0.919054992,-1.718272399,-0.742119396,-0.287041683,1976.307982
29528,0.744780189,0.667309875,0.39470212,0.91880914,-1.736803056,-0.749249458,-0.275907189,1973.974865
29529,0.747684779,0.664053817,0.395274766,0.918562932,-1.741159607,-0.750435216,-0.266106747,1977.819544
29530,0.750575134,0.660785115,0.395847259,0.918316366,-1.840084755,-0.793263041,-0.38564022,1974.315665
29531,0.753451199,0.657503834,0.396419598,0.918069443,-1.835767053,-0.79576262,-0.42458973,1965.933579
29532,0.756312919,0.654210034,0.396991783,0.917822164,-1.772516444,-0.769899905,-0.416836279,1967.435053
29533,0.75916024,0.650903779,0.397563813,0.917574528,-1.789357994,-0.777091173,-0.441203034,1968.602095
29534,0.761993108,0.647585132,0.39813569,0.917326535,-1.910725197,-0.826094689,-0.464739031,1966.68896
29535,0.764811468,0.644254156,0.398707411,0.917078187,-2.020120536,-0.870694197,-0.584024147,1995.931362
29536,0.767615268,0.640910914,0.399278978,0.916829481,-2.03487099,-0.878484837,-0.593200458,2000.198953
29537,0.770404453,0.637555471,0.399850389,0.91658042,-1.918538245,-0.837236494,-0.683348951,1998.305743
29538,0.773178971,0.634187889,0.400421645,0.916331003,-1.619935743,-0.725126802,-0.816234142,2003.868302
29539,0.775938769,0.630808233,0.400992746,0.916081229,-1.535204165,-0.687249247,-0.675197679,1996.720643
29540,0.778683794,0.627416567,0.40156369,0.915831099,-1.486605969,-0.668676583,-0.602685831,1962.069617
29541,0.781413994,0.624012956,0.402134479,0.915580614,-1.475490079,-0.66823256,-0.629057524,1964.422559
29542,0.784129317,0.620597465,0.402705111,0.915329773,-1.457359351,-0.659965899,-0.637799262,1971.204413
29543,0.786829712,0.617170159,0.403275587,0.915078576,-1.421712839,-0.644594358,-0.645900192,1981.480338
29544,0.789515126,0.613731102,0.403845907,0.914827024,-1.446213698,-0.654571937,-0.630347617,1981.940343
29545,0.792185509,0.610280361,0.404416069,0.914575116,-1.472138201,-0.654196324,-0.636865725,2008.349216
29546,0.79484081,0.606818001,0.404986074,0.914322853,-1.430308568,-0.65847962,-0.71839382,2014.547748
29547,0.797480978,0.603344089,0.405555922,0.914070235,-1.535657242,-0.703322109,-0.814757601,2030.837905
29548,0.800105964,0.599858689,0.406125612,0.913817261,-1.60987008,-0.732726171,-0.839684231,2032.538393
29549,0.802715716,0.596361869,0.406695145,0.913563933,-1.620087078,-0.735995411,-0.841130407,2040.975849
29550,0.805310186,0.592853695,0.407264519,0.913310249,-1.652354162,-0.737319933,-0.838245273,2060.562419
29551,0.807889324,0.589334234,0.407833736,0.913056211,-1.714418283,-0.761117206,-0.812874278,2061.162439
29552,0.810453081,0.585803553,0.408402793,0.912801818,-1.966539731,-0.859581123,-0.743968726,2054.753272
29553,0.813001408,0.582261719,0.408971692,0.91254707,-2.021247112,-0.879626958,-0.717087776,2058.845786
29554,0.815534257,0.5787088,0.409540433,0.912291968,-2.058906261,-0.894076281,-0.697211154,2057.736547
29555,0.818051579,0.575144863,0.410109014,0.912036511,-2.117854085,-0.913606896,-0.723064835,2077.275479
29556,0.820553327,0.571569976,0.410677435,0.9117807,-2.136689777,-0.920833594,-0.719891089,2079.908739
29557,0.823039453,0.567984207,0.411245698,0.911524534,-2.154015072,-0.927436928,-0.716867675,2080.820697
29558,0.825509909,0.564387625,0.4118138,0.911268014,-2.146472119,-0.924417629,-0.710900338,2085.704243
29559,0.827964648,0.560780297,0.412381742,0.911011141,-2.151494065,-0.926838511,-0.704387595,2086.039042
29560,0.830403624,0.557162293,0.412949524,0.910753913,-2.174419081,-0.933231058,-0.691817135,2049.492259
29561,0.832826791,0.553533681,0.413517146,0.910496332,-2.188707751,-0.939291274,-0.687452953,2044.204756
29562,0.835234102,0.549894531,0.414084607,0.910238396,-2.132073831,-0.918162727,-0.706454351,2042.004047
29563,0.837625511,0.546244912,0.414651907,0.909980107,-2.042924367,-0.883560593,-0.717741869,2045.03137
29564,0.840000973,0.542584893,0.415219046,0.909721465,-1.737141775,-0.76565455,-0.757156508,2054.037966
29565,0.001648337,0.999998641,0.415786024,0.909462469,-1.715996847,-0.757945003,-0.721031358,1891.472602
29566,0.006011625,0.99998193,0.41635284,0.90920312,-1.753624006,-0.77019909,-0.715719353,1897.709171
29567,0.010374798,0.99994618,0.416919494,0.908943417,-1.775296742,-0.777301322,-0.710052589,1897.349222
29568,0.014737774,0.999891393,0.417485987,0.908683361,-1.794603002,-0.786125683,-0.725014541,1890.020261
29569,0.019100469,0.999817569,0.418052317,0.908422952,-1.766199437,-0.77993297,-0.750348457,1893.326911
29570,0.0234628,0.999724711,0.418618485,0.908162191,-1.727017965,-0.77195755,-0.777971697,1798.465549
29571,0.027824685,0.999612818,0.41918449,0.907901076,-1.750070002,-0.779978037,-0.777104671,1797.481367
29572,0.03218604,0.999481895,0.419750332,0.907639608,-1.789226104,-0.798661012,-0.810413007,1790.695429
29573,0.036546782,0.999331943,0.420316011,0.907377788,-1.823435333,-0.814179216,-0.837172579,1786.361083
29574,0.040906829,0.999162965,0.420881527,0.907115616,-1.828846111,-0.817288987,-0.8437126,1783.237854
29575,0.045266097,0.998974965,0.421446879,0.906853091,-2.013658029,-0.889298854,-0.775382925,1801.900644
29576,0.049624502,0.998767945,0.422012068,0.906590213,-2.151747418,-0.978062976,-0.783541305,1804.863013
29577,0.053981963,0.998541911,0.422577092,0.906326984,-2.214333906,-1.063519699,-0.882725498,1863.982973
29578,0.058338397,0.998296865,0.423141953,0.906063402,-2.202492521,-1.06075424,-0.877385983,1883.758144
29579,0.062693719,0.998032814,0.423706649,0.905799468,-2.213544306,-1.066591208,-0.888040272,1883.616174
29580,0.067047848,0.997749761,0.42427118,0.905535182,-2.188523495,-1.014737167,-0.873587662,1843.834404
29581,0.071400701,0.997447713,0.424835546,0.905270544,-2.203175579,-1.024034874,-0.886934966,1842.846344
29582,0.075752194,0.997126675,0.425399748,0.905005555,-2.227238528,-1.034239145,-0.890327057,1838.146928
29583,0.080102245,0.996786652,0.425963784,0.904740214,-2.221387819,-1.033006454,-0.913011426,1838.039854
29584,0.084450771,0.996427653,0.426527655,0.904474521,-2.221193021,-1.031414427,-0.908353339,1847.408612
29585,0.088797689,0.996049683,0.427091359,0.904208477,-2.225947433,-1.022733075,-0.930676911,1812.322852
29586,0.093142917,0.995652749,0.427654898,0.903942082,-2.237839329,-1.025402569,-0.941196252,1812.563275
29587,0.097486371,0.99523686,0.428218271,0.903675336,-2.228113945,-1.019633118,-0.954105099,1814.043418
29588,0.101827969,0.994802023,0.428781478,0.903408238,-2.17387299,-0.993202715,-0.965990199,1832.831403
29589,0.106167629,0.994348246,0.429344517,0.903140789,-2.239579759,-1.017416681,-0.960986917,1834.383014
29590,0.110505267,0.993875538,0.42990739,0.90287299,-2.30791243,-1.034637897,-0.927897867,1812.417883
29591,0.114840802,0.993383909,0.430470096,0.902604839,-2.292909378,-1.029046901,-0.935562427,1812.227164
29592,0.11917415,0.992873367,0.431032635,0.902336338,-2.211594633,-0.995764388,-0.917828891,1817.592947
29593,0.123505229,0.992343921,0.431595006,0.902067487,-1.813413932,-0.837136774,-0.839732283,1832.415637
29594,0.127833956,0.991795584,0.43215721,0.901798285,-1.718677184,-0.796369543,-0.843451791,1856.815069
29595,0.13216025,0.991228363,0.432719245,0.901528732,-1.860465848,-0.854464889,-1.088933805,1916.202213
29596,0.136484028,0.990642271,0.433281113,0.901258829,-1.654756103,-0.763706341,-1.035798691,1960.815161
29597,0.140805208,0.990037319,0.433842812,0.900988576,-1.252952589,-0.587238174,-0.533694942,2000.481784
29598,0.145123706,0.989413518,0.434404343,0.900717973,-0.878513801,-0.406738274,0.023423123,2114.147565
29599,0.149439442,0.98877088,0.434965704,0.90044702,-0.887824433,-0.405782684,0.051543176,2142.774128
29600,0.153752333,0.988109417,0.435526897,0.900175717,-0.743415399,-0.336461652,0.254927404,2051.154745
29601,0.158062296,0.987429142,0.436087921,0.899904064,-0.733027394,-0.332077221,0.265888285,2055.019624
29602,0.16236925,0.986730068,0.436648775,0.899632062,-0.744219146,-0.337274044,0.258105808,2050.94728
29603,0.166673113,0.986012208,0.437209459,0.89935971,-0.734748563,-0.33559118,0.250983124,2031.494518
29604,0.170973803,0.985275575,0.437769974,0.899087009,-0.736244853,-0.33746977,0.247637238,2025.856959
29605,0.175271237,0.984520184,0.438330319,0.898813958,-0.720322703,-0.332157564,0.283396224,2063.43489
29606,0.179565335,0.98374605,0.438890493,0.898540559,-0.643562332,-0.299304407,0.300684233,2078.160641
29607,0.183856014,0.982953186,0.439450496,0.89826681,-0.639623433,-0.301042605,0.238701894,2088.108756
29608,0.188143192,0.982141609,0.440010329,0.897992712,-1.031148596,-0.482008192,-0.291480716,2076.784394
29609,0.192426789,0.981311332,0.440569991,0.897718265,-1.20607113,-0.561767492,-0.539132839,2077.351374
29610,0.196706722,0.980462373,0.441129482,0.897443469,-1.257224028,-0.579466432,-0.633159684,2081.858953
29611,0.20098291,0.979594748,0.441688801,0.897168325,-1.307714737,-0.601272319,-0.636010319,2078.676456
29612,0.205255272,0.978708472,0.442247949,0.896892832,-1.416616424,-0.644735454,-0.626434244,2073.602522
29613,0.209523726,0.977803563,0.442806925,0.89661699,-1.433502745,-0.652516754,-0.63312716,2066.411441
29614,0.21378819,0.976880039,0.443365729,0.8963408,-1.450225872,-0.659289111,-0.636201802,2064.669598
29615,0.218048585,0.975937915,0.443924361,0.896064262,-1.495818015,-0.66931938,-0.653347122,2106.738956
29616,0.222304828,0.974977212,0.44448282,0.895787376,-1.532355988,-0.685267288,-0.673714671,2107.701128
29617,0.226556839,0.973997946,0.445041106,0.895510142,-1.514571571,-0.67809864,-0.668360208,2109.872837
29618,0.230804537,0.973000137,0.44559922,0.895232559,-1.546488908,-0.691396957,-0.691517079,2113.944473
29619,0.23504784,0.971983803,0.44615716,0.894954629,-1.565835901,-0.699374157,-0.698280081,2115.502247
29620,0.239286669,0.970948964,0.446714927,0.894676351,-1.571987284,-0.690216501,-0.693033567,2085.022857
29621,0.243520942,0.969895639,0.447272521,0.894397726,-1.497942409,-0.660831253,-0.708724906,2089.287121
29622,0.247750578,0.968823849,0.44782994,0.894118753,-1.462504595,-0.645408299,-0.721916085,2095.439402
29623,0.251975498,0.967733614,0.448387186,0.893839433,-1.483259805,-0.653060518,-0.720638828,2096.465536
29624,0.25619562,0.966624955,0.448944258,0.893559765,-1.54528495,-0.679007533,-0.759313258,2095.558182
29625,0.260410865,0.965497893,0.449501155,0.89327975,-1.542328068,-0.671760057,-0.771027082,2044.685051
29626,0.264621152,0.964352449,0.450057877,0.892999388,-1.560336682,-0.682147865,-0.764408105,2038.42072
29627,0.268826401,0.963188645,0.450614424,0.892718679,-1.574782505,-0.69100115,-0.761978096,2050.710719
29628,0.273026532,0.962006504,0.451170797,0.892437624,-1.487356872,-0.656713727,-0.782488342,2063.555343
29629,0.277221465,0.960806047,0.451726994,0.892156221,-1.313741277,-0.589210095,-0.833864106,2087.20367
29630,0.28141112,0.959587298,0.452283016,0.891874472,-1.010568512,-0.468942463,-0.795149103,2004.782412
29631,0.285595417,0.958350279,0.452838862,0.891592376,-0.802033438,-0.378571577,-0.712227221,2047.768184
29632,0.289774277,0.957095015,0.453394531,0.891309934,-0.815671157,-0.373234756,-0.688845127,2125.857885
29633,0.29394762,0.95582153,0.453950025,0.891027146,-0.816417825,-0.371746747,-0.683785968,2138.888014
29634,0.298115367,0.954529847,0.454505343,0.890744011,-0.835377251,-0.380582221,-0.689736218,2137.329112
29635,0.302277438,0.953219991,0.455060483,0.890460531,-0.961866451,-0.447569165,-0.755578387,2014.230316
29636,0.306433754,0.951891987,0.455615447,0.890176704,-1.028770413,-0.474875431,-0.765561247,2018.690254
29637,0.310584236,0.95054586,0.456170234,0.889892531,-0.91530962,-0.426447505,-0.639010765,2027.175045
29638,0.314728806,0.949181636,0.456724844,0.889608013,-0.980177999,-0.448872301,-0.617884246,2067.932069
29639,0.318867383,0.947799342,0.457279276,0.889323149,-1.039315526,-0.472803136,-0.630188289,2077.085186
29640,0.322999889,0.946399002,0.457833531,0.88903794,-1.107700311,-0.502136413,-0.723929406,2101.305328
29641,0.327126246,0.944980645,0.458387608,0.888752385,-1.083363313,-0.499390195,-0.834382155,2108.936365
29642,0.331246375,0.943544296,0.458941506,0.888466484,-1.0607806,-0.491853576,-0.885222953,2160.384013
29643,0.335360197,0.942089984,0.459495227,0.888180239,-1.202827699,-0.549983622,-0.877291972,2174.125032
29644,0.339467634,0.940617736,0.460048768,0.887893648,-1.347848018,-0.606916853,-0.840244108,2178.475425
29645,0.343568609,0.93912758,0.460602131,0.887606713,-1.230447671,-0.535940601,-0.687200454,2164.09617
29646,0.347663043,0.937619544,0.461155315,0.887319432,-1.355593827,-0.586686814,-0.732106735,2166.181899
29647,0.351750857,0.936093657,0.46170832,0.887031807,-1.48342583,-0.638759679,-0.782181412,2160.902318
29648,0.355831975,0.934549948,0.462261146,0.886743837,-1.499375107,-0.643697228,-0.73334099,2158.714195
29649,0.359906318,0.932988447,0.462813792,0.886455523,-1.485492805,-0.635660977,-0.646183815,2159.663643
29650,0.363973809,0.931409183,0.463366258,0.886166864,-1.483632459,-0.627141093,-0.628101067,2129.157348
29651,0.368034371,0.929812186,0.463918544,0.885877861,-1.471453972,-0.620621457,-0.629780088,2139.174995
29652,0.372087926,0.928197487,0.464470649,0.885588514,-1.469907972,-0.619983853,-0.62898613,2139.162226
29653,0.376134396,0.926565117,0.465022575,0.885298822,-1.485364339,-0.645441119,-0.629924368,2136.733761
29654,0.380173706,0.924915106,0.465574319,0.885008787,-1.531255679,-0.742103695,-0.727452102,2119.695778
29655,0.384205778,0.923247486,0.466125883,0.884718408,-1.892669455,-0.906050304,-1.218755861,2168.458189
29656,0.388230535,0.921562289,0.466677266,0.884427685,-1.99927002,-0.951316807,-1.199618839,2138.744215
29657,0.3922479,0.919859546,0.467228467,0.884136618,-1.98877691,-0.947462482,-1.200178282,2140.872429
29658,0.396257798,0.918139291,0.467779487,0.883845208,-1.996924489,-0.950639126,-1.194489022,2142.126269
29659,0.400260152,0.916401556,0.468330325,0.883553455,-1.995532446,-0.949872923,-1.182886911,2145.003481
29660,0.404254885,0.914646373,0.468880981,0.883261358,-2.020311269,-0.953713051,-1.199543975,2135.028149
29661,0.408241922,0.912873777,0.469431454,0.882968918,-2.027234867,-0.957071718,-1.211033376,2135.032314
29662,0.412221186,0.911083802,0.469981746,0.882676135,-1.955758396,-0.930002048,-1.23409815,2136.647378
29663,0.416192602,0.90927648,0.470531855,0.882383009,-1.910088733,-0.911618365,-1.242092418,2142.612518
29664,0.420156095,0.907451848,0.471081781,0.88208954,-1.953164638,-0.93162191,-1.246760749,2138.936078
29665,0.424111589,0.905609938,0.471631524,0.881795728,-1.915493342,-0.907974017,-1.231402858,2153.386249
29666,0.428059008,0.903750788,0.472181083,0.881501574,-1.878148409,-0.892389241,-1.184158751,2149.955023
29667,0.431998277,0.901874431,0.47273046,0.881207077,-1.864100543,-0.884296262,-1.11848602,2153.667377
29668,0.435929322,0.899980903,0.473279652,0.880912238,-1.971994237,-0.928046331,-1.156329381,2162.126086
29669,0.439852067,0.898070242,0.473828661,0.880617056,-2.002745969,-0.940256085,-1.163786043,2167.358238
29670,0.443766438,0.896142482,0.474377485,0.880321533,-2.008067851,-0.933071268,-1.168433938,2216.191447
29671,0.447672361,0.894197661,0.474926126,0.880025667,-1.92054755,-0.897969718,-1.169545312,2227.267725
29672,0.45156976,0.892235816,0.475474582,0.87972946,-1.918310055,-0.896014181,-1.172129517,2234.362222
29673,0.455458562,0.890256984,0.476022853,0.87943291,-1.934766102,-0.902635299,-1.171512092,2231.954521
29674,0.459338693,0.888261203,0.476570939,0.879136019,-1.941150115,-0.904964936,-1.167949756,2232.208086
29675,0.463210079,0.886248511,0.477118839,0.878838787,-1.947199672,-0.901109688,-1.173574477,2229.83021
29676,0.467072646,0.884218945,0.477666555,0.878541213,-1.959126906,-0.906630323,-1.186323628,2227.376431
29677,0.47092632,0.882172546,0.478214085,0.878243297,-1.982573739,-0.920663983,-1.189438111,2213.560842
29678,0.474771029,0.880109351,0.478761429,0.87794504,-2.099730387,-0.971181124,-1.152769958,2188.77166
29679,0.478606699,0.8780294,0.479308587,0.877646443,-2.107889274,-0.975267774,-1.157162699,2181.316264
29680,0.482433257,0.875932733,0.479855559,0.877347504,-2.11624159,-0.971967601,-1.135007724,2147.066211
29681,0.48625063,0.873819389,0.480402344,0.877048224,-2.119882326,-0.975192102,-1.137617971,2144.902334
29682,0.490058745,0.871689409,0.480948943,0.876748604,-2.110138747,-0.97173501,-1.14695548,2148.065594
29683,0.493857531,0.869542833,0.481495355,0.876448643,-2.107055516,-0.972587646,-1.16931216,2144.441542
29684,0.497646914,0.867379703,0.48204158,0.876148341,-2.130369702,-0.987521058,-1.257407634,2136.144596
29685,0.501426823,0.865200059,0.482587617,0.875847699,-2.152639023,-0.999609851,-1.289799702,2125.304872
29686,0.505197185,0.863003942,0.483133467,0.875546717,-2.159015253,-1.003379142,-1.298259732,2127.28275
29687,0.508957929,0.860791396,0.48367913,0.875245394,-2.167509933,-1.008470085,-1.307665177,2127.462227
29688,0.512708983,0.858562461,0.484224604,0.874943731,-2.160286711,-1.006365776,-1.300895533,2125.680032
29689,0.516450276,0.85631718,0.48476989,0.874641729,-2.182182748,-1.015876762,-1.303117171,2123.505959
29690,0.520181737,0.854055596,0.485314988,0.874339386,-2.192508746,-1.024034497,-1.320482476,2130.764611
29691,0.523903293,0.851777752,0.485859897,0.874036704,-2.181752803,-1.020096917,-1.309978974,2132.591937
29692,0.527614876,0.849483692,0.486404618,0.873733682,-2.136169419,-1.00258419,-1.310370485,2138.84711
29693,0.531316414,0.847173458,0.486949149,0.873430321,-2.148329125,-1.008334925,-1.32944648,2140.491587
29694,0.535007836,0.844847096,0.487493492,0.873126621,-2.128523476,-1.001757642,-1.333058683,2144.018962
29695,0.538689072,0.842504649,0.488037645,0.872822581,-2.030247486,-0.961829506,-1.297651095,2096.278993
29696,0.542360052,0.840146162,0.488581608,0.872518202,-2.030457886,-0.961242371,-1.30303788,2102.235734
29697,0.546020707,0.83777168,0.489125381,0.872213484,-2.015532943,-0.953670725,-1.302703946,2112.658826
29698,0.549670966,0.835381248,0.489668965,0.871908427,-2.121358211,-0.99970161,-1.325496143,2097.156301
29699,0.553310761,0.832974911,0.490212358,0.871603031,-2.143662375,-1.009231499,-1.33291359,2096.368869
29700,0.556940021,0.830552716,0.490755561,0.871297297,-2.154590846,-1.010025443,-1.34861423,2200.0925
29701,0.560558677,0.828114708,0.491298573,0.870991224,-2.13342806,-1.001705391,-1.352464662,2201.948645
29702,0.564166662,0.825660934,0.491841394,0.870684813,-2.102221774,-0.98944131,-1.356537801,2206.745536
29703,0.567763905,0.823191441,0.492384024,0.870378063,-2.161923256,-1.013586482,-1.360225845,2199.3893
29704,0.57135034,0.820706275,0.492926462,0.870070976,-2.171074822,-1.017082603,-1.349861335,2195.057634
29705,0.574925896,0.818205484,0.49346871,0.86976355,-2.165793349,-1.014031955,-1.357887352,2205.982354
29706,0.578490507,0.815689116,0.494010765,0.869455786,-2.171178611,-1.014486692,-1.355901301,2215.727607
29707,0.582044104,0.813157218,0.494552628,0.869147685,-2.167598517,-1.01290792,-1.357258194,2216.996549
29708,0.58558662,0.810609839,0.4950943,0.868839245,-2.178306662,-1.01744755,-1.359348167,2211.520627
29709,0.589117987,0.808047027,0.495635779,0.868530469,-2.166076886,-1.012830461,-1.361601375,2210.818319
29710,0.592638138,0.805468831,0.496177065,0.868221354,-2.173327118,-1.021050945,-1.366636048,2144.481836
29711,0.596147006,0.8028753,0.496718159,0.867911903,-2.138185394,-1.006556777,-1.368037314,2151.54072
29712,0.599644524,0.800266483,0.497259059,0.867602114,-2.129851033,-1.00276795,-1.371212152,2154.196824
29713,0.603130626,0.797642431,0.497799767,0.867291988,-2.136477626,-1.005506967,-1.373726496,2152.814179
29714,0.606605246,0.795003193,0.498340281,0.866981525,-2.126167466,-0.999938634,-1.317440053,2152.524438
29715,0.610068316,0.792348818,0.498880601,0.866670725,-2.280132057,-1.084793928,-1.53277421,2073.266903
29716,0.613519771,0.789679359,0.499420728,0.866359589,-2.260660427,-1.06917017,-1.507206783,2107.183156
29717,0.616959546,0.786994865,0.49996066,0.866048115,-2.27069414,-1.074189467,-1.511199048,2111.981421
29718,0.620387575,0.784295388,0.500500398,0.865736306,-2.256630719,-1.069617949,-1.510144432,2113.576625
29719,0.623803793,0.78158098,0.501039942,0.86542416,-2.206648867,-1.047612546,-1.435219711,2117.958324
29720,0.627208135,0.778851691,0.501579291,0.865111677,-2.13267893,-1.015504639,-1.196051734,2033.036708
29721,0.630600535,0.776107573,0.502118446,0.864798859,-2.134281631,-1.016974054,-1.212031938,2031.424093
29722,0.633980929,0.77334868,0.502657405,0.864485705,-1.961238819,-0.946555013,-1.220941558,2080.209711
29723,0.637349254,0.770575064,0.503196168,0.864172214,-1.834303203,-0.894342236,-1.274036245,2135.660499
29724,0.640705444,0.767786776,0.503734737,0.863858388,-1.836019686,-0.893998132,-1.273280426,2157.374986
29725,0.644049436,0.764983872,0.504273109,0.863544227,-1.855446121,-0.91305951,-1.319217923,2168.914951
29726,0.647381166,0.762166403,0.504811286,0.863229729,-1.862502047,-0.918484728,-1.350607807,2173.465533
29727,0.650700572,0.759334423,0.505349266,0.862914897,-1.838624407,-0.907272135,-1.339427171,2177.468419
29728,0.654007588,0.756487987,0.505887051,0.862599729,-1.825205356,-0.899533046,-1.329516791,2192.342437
29729,0.657302154,0.753627148,0.506424638,0.862284226,-1.849811458,-0.908297693,-1.321622986,2201.976726
29730,0.660584205,0.750751962,0.506962029,0.861968388,-1.901426553,-0.936751584,-1.33459971,2120.52929
29731,0.66385368,0.747862482,0.507499223,0.861652215,-1.991229151,-0.983719338,-1.351095284,2107.873591
29732,0.667110516,0.744958764,0.50803622,0.861335707,-1.943521189,-0.966637561,-1.30620007,2108.905567
29733,0.670354651,0.742040863,0.508573019,0.861018864,-1.926902488,-0.958859048,-1.30458346,2126.256703
29734,0.673586023,0.739108835,0.50910962,0.860701687,-2.022833977,-1.008694039,-1.31002267,2116.626952
